"set_id","year","month","day","arm_position","arm_qaqc_code","pin_number","height_mm","qaqc_code","reserve"
"JURO_High-3","2012.0","11.0","28.0","5R",NA,"pin_5","192.5",NA,"GND"
"JURO_High-3","2012.0","11.0","28.0","5R",NA,"pin_6","188.0",NA,"GND"
"JURO_High-3","2012.0","11.0","28.0","5R",NA,"pin_7","187.0",NA,"GND"
"JURO_High-3","2012.0","11.0","28.0","5R",NA,"pin_8","189.5",NA,"GND"
"JURO_High-3","2012.0","11.0","28.0","5R",NA,"pin_9","188.0",NA,"GND"
"JURO_High-3","2012.0","11.0","28.0","7L",NA,"pin_1","193.5",NA,"GND"
"JURO_High-3","2012.0","11.0","28.0","7L",NA,"pin_2","194.0",NA,"GND"
"JURO_High-3","2012.0","11.0","28.0","7L",NA,"pin_3","192.0",NA,"GND"
"JURO_High-3","2012.0","11.0","28.0","7L",NA,"pin_4","192.0",NA,"GND"
"JURO_High-3","2012.0","11.0","28.0","7L",NA,"pin_5","192.5",NA,"GND"
"JURO_High-3","2012.0","11.0","28.0","7L",NA,"pin_6","193.5",NA,"GND"
"JURO_High-3","2012.0","11.0","28.0","7L",NA,"pin_7","195.0",NA,"GND"
"JURO_High-3","2012.0","11.0","28.0","7L",NA,"pin_8","195.0",NA,"GND"
"JURO_High-3","2012.0","11.0","28.0","7L",NA,"pin_9","195.0",NA,"GND"
"JURO_High-3","2012.0","2.0","28.0","1L",NA,"pin_1","204.0",NA,"GND"
"JURO_High-3","2012.0","2.0","28.0","1L",NA,"pin_2","203.5",NA,"GND"
"JURO_High-3","2012.0","2.0","28.0","1L",NA,"pin_3","203.0",NA,"GND"
"JURO_High-3","2012.0","2.0","28.0","1L",NA,"pin_4","204.5",NA,"GND"
"JURO_High-3","2012.0","2.0","28.0","1L",NA,"pin_5","209.0",NA,"GND"
"JURO_High-3","2012.0","2.0","28.0","1L",NA,"pin_6","204.0",NA,"GND"
"JURO_High-3","2012.0","2.0","28.0","1L",NA,"pin_7","207.5",NA,"GND"
"JURO_High-3","2012.0","2.0","28.0","1L",NA,"pin_8","208.0",NA,"GND"
"JURO_High-3","2012.0","2.0","28.0","1L",NA,"pin_9","208.5",NA,"GND"
"JURO_High-3","2012.0","2.0","28.0","3R",NA,"pin_1","202.0",NA,"GND"
"JURO_High-3","2012.0","2.0","28.0","3R",NA,"pin_2","210.0",NA,"GND"
"JURO_High-3","2012.0","2.0","28.0","3R",NA,"pin_3","211.0",NA,"GND"
"JURO_High-3","2012.0","2.0","28.0","3R",NA,"pin_4","209.5",NA,"GND"
"JURO_High-3","2012.0","2.0","28.0","3R",NA,"pin_5","214.0",NA,"GND"
"JURO_High-3","2012.0","2.0","28.0","3R",NA,"pin_6","208.0",NA,"GND"
"JURO_High-3","2012.0","2.0","28.0","3R",NA,"pin_7","211.0",NA,"GND"
"JURO_High-3","2012.0","2.0","28.0","3R",NA,"pin_8","206.0",NA,"GND"
"JURO_High-3","2012.0","2.0","28.0","3R",NA,"pin_9","206.0",NA,"GND"
"JURO_High-3","2012.0","2.0","28.0","5R",NA,"pin_1","190.5",NA,"GND"
"JURO_High-3","2012.0","2.0","28.0","5R",NA,"pin_2","185.0",NA,"GND"
"JURO_High-3","2012.0","2.0","28.0","5R",NA,"pin_3","188.5",NA,"GND"
"JURO_High-3","2012.0","2.0","28.0","5R",NA,"pin_4","189.5",NA,"GND"
"JURO_High-3","2012.0","2.0","28.0","5R",NA,"pin_5","186.5",NA,"GND"
"JURO_High-3","2012.0","2.0","28.0","5R",NA,"pin_6","186.5",NA,"GND"
"JURO_High-3","2012.0","2.0","28.0","5R",NA,"pin_7","187.5",NA,"GND"
"JURO_High-3","2012.0","2.0","28.0","5R",NA,"pin_8","185.5",NA,"GND"
"JURO_High-3","2012.0","2.0","28.0","5R",NA,"pin_9","177.0",NA,"GND"
"JURO_High-3","2012.0","2.0","28.0","7L",NA,"pin_1","191.0",NA,"GND"
"JURO_High-3","2012.0","2.0","28.0","7L",NA,"pin_2","190.0",NA,"GND"
"JURO_High-3","2012.0","2.0","28.0","7L",NA,"pin_3","197.5",NA,"GND"
"JURO_High-3","2012.0","2.0","28.0","7L",NA,"pin_4","195.5",NA,"GND"
"JURO_High-3","2012.0","2.0","28.0","7L",NA,"pin_5","195.0",NA,"GND"
"JURO_High-3","2012.0","2.0","28.0","7L",NA,"pin_6","189.0",NA,"GND"
"JURO_High-3","2012.0","2.0","28.0","7L",NA,"pin_7","195.5",NA,"GND"
"JURO_High-3","2012.0","2.0","28.0","7L",NA,"pin_8","194.0",NA,"GND"
"JURO_High-3","2012.0","2.0","28.0","7L",NA,"pin_9","197.0",NA,"GND"
"JURO_High-3","2012.0","6.0","14.0","1L",NA,"pin_1","208.5",NA,"GND"
"JURO_High-3","2012.0","6.0","14.0","1L",NA,"pin_2","204.5",NA,"GND"
"JURO_High-3","2012.0","6.0","14.0","1L",NA,"pin_3","211.0",NA,"GND"
"JURO_High-3","2012.0","6.0","14.0","1L",NA,"pin_4","212.0",NA,"GND"
"JURO_High-3","2012.0","6.0","14.0","1L",NA,"pin_5","200.0",NA,"GND"
"JURO_High-3","2012.0","6.0","14.0","1L",NA,"pin_6","187.0",NA,"GND"
"JURO_High-3","2012.0","6.0","14.0","1L",NA,"pin_7","188.5",NA,"GND"
"JURO_High-3","2012.0","6.0","14.0","1L",NA,"pin_8","205.5",NA,"GND"
"JURO_High-3","2012.0","6.0","14.0","1L",NA,"pin_9","211.0",NA,"GND"
"JURO_High-3","2012.0","6.0","14.0","3R",NA,"pin_1","211.0",NA,"GND"
"JURO_High-3","2012.0","6.0","14.0","3R",NA,"pin_2","213.5",NA,"GND"
"JURO_High-3","2012.0","6.0","14.0","3R",NA,"pin_3","210.5",NA,"GND"
"JURO_High-3","2012.0","6.0","14.0","3R",NA,"pin_4","205.0",NA,"GND"
"JURO_High-3","2012.0","6.0","14.0","3R",NA,"pin_5","209.0",NA,"GND"
"JURO_High-3","2012.0","6.0","14.0","3R",NA,"pin_6","209.0",NA,"GND"
"JURO_High-3","2012.0","6.0","14.0","3R",NA,"pin_7","207.5",NA,"GND"
"JURO_High-3","2012.0","6.0","14.0","3R",NA,"pin_8","205.5",NA,"GND"
"JURO_High-3","2012.0","6.0","14.0","3R",NA,"pin_9","203.0",NA,"GND"
"JURO_High-3","2012.0","6.0","14.0","5R",NA,"pin_1","192.0",NA,"GND"
"JURO_High-3","2012.0","6.0","14.0","5R",NA,"pin_2","189.0",NA,"GND"
"JURO_High-3","2012.0","6.0","14.0","5R",NA,"pin_3","188.5",NA,"GND"
"JURO_High-3","2012.0","6.0","14.0","5R",NA,"pin_4","190.0",NA,"GND"
"JURO_High-3","2012.0","6.0","14.0","5R",NA,"pin_5","190.5",NA,"GND"
"JURO_High-3","2012.0","6.0","14.0","5R",NA,"pin_6","189.5",NA,"GND"
"JURO_High-3","2012.0","6.0","14.0","5R",NA,"pin_7","190.0",NA,"GND"
"JURO_High-3","2012.0","6.0","14.0","5R",NA,"pin_8","188.5",NA,"GND"
"JURO_High-3","2012.0","6.0","14.0","5R",NA,"pin_9","189.0",NA,"GND"
"JURO_High-3","2012.0","6.0","14.0","7L",NA,"pin_1","191.0",NA,"GND"
"JURO_High-3","2012.0","6.0","14.0","7L",NA,"pin_2","190.5",NA,"GND"
"JURO_High-3","2012.0","6.0","14.0","7L",NA,"pin_3","192.0",NA,"GND"
"JURO_High-3","2012.0","6.0","14.0","7L",NA,"pin_4","189.5",NA,"GND"
"JURO_High-3","2012.0","6.0","14.0","7L",NA,"pin_5","190.0",NA,"GND"
"JURO_High-3","2012.0","6.0","14.0","7L",NA,"pin_6","192.5",NA,"GND"
"JURO_High-3","2012.0","6.0","14.0","7L",NA,"pin_7","195.0",NA,"GND"
"JURO_High-3","2012.0","6.0","14.0","7L",NA,"pin_8","198.0",NA,"GND"
"JURO_High-3","2012.0","6.0","14.0","7L",NA,"pin_9","198.0",NA,"GND"
"JURO_High-3","2012.0","9.0","13.0","1L",NA,"pin_1","202.5",NA,"GND"
"JURO_High-3","2012.0","9.0","13.0","1L",NA,"pin_2","200.5",NA,"GND"
"JURO_High-3","2012.0","9.0","13.0","1L",NA,"pin_3","205.0",NA,"GND"
"JURO_High-3","2012.0","9.0","13.0","1L",NA,"pin_4","196.5",NA,"GND"
"JURO_High-3","2012.0","9.0","13.0","1L",NA,"pin_5","192.0",NA,"GND"
"JURO_High-3","2012.0","9.0","13.0","1L",NA,"pin_6","195.5",NA,"GND"
"JURO_High-3","2012.0","9.0","13.0","1L",NA,"pin_7","188.5",NA,"GND"
"JURO_High-3","2012.0","9.0","13.0","1L",NA,"pin_8","191.5",NA,"GND"
"JURO_High-3","2012.0","9.0","13.0","1L",NA,"pin_9","203.5",NA,"GND"
"JURO_High-3","2012.0","9.0","13.0","3R",NA,"pin_1","177.0",NA,"GND"
"JURO_High-3","2012.0","9.0","13.0","3R",NA,"pin_2","183.0",NA,"GND"
"JURO_High-3","2012.0","9.0","13.0","3R",NA,"pin_3","184.5",NA,"GND"
"JURO_High-3","2012.0","9.0","13.0","3R",NA,"pin_4","190.0",NA,"GND"
"JURO_High-3","2012.0","9.0","13.0","3R",NA,"pin_5","182.0",NA,"GND"
"JURO_High-3","2012.0","9.0","13.0","3R",NA,"pin_6","190.0",NA,"GND"
"JURO_High-3","2012.0","9.0","13.0","3R",NA,"pin_7","199.0",NA,"GND"
"JURO_High-3","2012.0","9.0","13.0","3R",NA,"pin_8","190.5",NA,"GND"
"JURO_High-3","2012.0","9.0","13.0","3R",NA,"pin_9","193.0",NA,"GND"
"JURO_High-3","2012.0","9.0","13.0","5R",NA,"pin_1","165.0",NA,"GND"
"JURO_High-3","2012.0","9.0","13.0","5R",NA,"pin_2","178.0",NA,"GND"
"JURO_High-3","2012.0","9.0","13.0","5R",NA,"pin_3","182.0",NA,"GND"
"JURO_High-3","2012.0","9.0","13.0","5R",NA,"pin_4","182.0",NA,"GND"
"JURO_High-3","2012.0","9.0","13.0","5R",NA,"pin_5","173.5",NA,"GND"
"JURO_High-3","2012.0","9.0","13.0","5R",NA,"pin_6","165.0",NA,"GND"
"JURO_High-3","2012.0","9.0","13.0","5R",NA,"pin_7","181.5",NA,"GND"
"JURO_High-3","2012.0","9.0","13.0","5R",NA,"pin_8","167.0",NA,"GND"
"JURO_High-3","2012.0","9.0","13.0","5R",NA,"pin_9","179.0",NA,"GND"
"JURO_High-3","2012.0","9.0","13.0","7L",NA,"pin_1","188.5",NA,"GND"
"JURO_High-3","2012.0","9.0","13.0","7L",NA,"pin_2","190.0",NA,"GND"
"JURO_High-3","2012.0","9.0","13.0","7L",NA,"pin_3","194.5",NA,"GND"
"JURO_High-3","2012.0","9.0","13.0","7L",NA,"pin_4","190.5",NA,"GND"
"JURO_High-3","2012.0","9.0","13.0","7L",NA,"pin_5","192.0",NA,"GND"
"JURO_High-3","2012.0","9.0","13.0","7L",NA,"pin_6","194.0",NA,"GND"
"JURO_High-3","2012.0","9.0","13.0","7L",NA,"pin_7","197.5",NA,"GND"
"JURO_High-3","2012.0","9.0","13.0","7L",NA,"pin_8","195.0",NA,"GND"
"JURO_High-3","2012.0","9.0","13.0","7L",NA,"pin_9","195.0",NA,"GND"
"JURO_High-3","2013.0","11.0","21.0","1L",NA,"pin_1","211.5",NA,"GND"
"JURO_High-3","2013.0","11.0","21.0","1L",NA,"pin_2","206.5",NA,"GND"
"JURO_High-3","2013.0","11.0","21.0","1L",NA,"pin_3","208.0",NA,"GND"
"JURO_High-3","2013.0","11.0","21.0","1L",NA,"pin_4","210.0",NA,"GND"
"JURO_High-3","2013.0","11.0","21.0","1L",NA,"pin_5","208.0",NA,"GND"
"JURO_High-3","2013.0","11.0","21.0","1L",NA,"pin_6","208.5",NA,"GND"
"JURO_High-3","2013.0","11.0","21.0","1L",NA,"pin_7","204.0",NA,"GND"
"JURO_High-3","2013.0","11.0","21.0","1L",NA,"pin_8","212.0",NA,"GND"
"JURO_High-3","2013.0","11.0","21.0","1L",NA,"pin_9","211.0",NA,"GND"
"JURO_High-3","2013.0","11.0","21.0","3R",NA,"pin_1","208.5",NA,"GND"
"JURO_High-3","2013.0","11.0","21.0","3R",NA,"pin_2","206.0",NA,"GND"
"JURO_High-3","2013.0","11.0","21.0","3R",NA,"pin_3","207.5",NA,"GND"
"JURO_High-3","2013.0","11.0","21.0","3R",NA,"pin_4","205.5",NA,"GND"
"JURO_High-3","2013.0","11.0","21.0","3R",NA,"pin_5","207.0",NA,"GND"
"JURO_High-3","2013.0","11.0","21.0","3R",NA,"pin_6","205.5",NA,"GND"
"JURO_High-3","2013.0","11.0","21.0","3R",NA,"pin_7","204.0",NA,"GND"
"JURO_High-3","2013.0","11.0","21.0","3R",NA,"pin_8","202.0",NA,"GND"
"JURO_High-3","2013.0","11.0","21.0","3R",NA,"pin_9","209.5",NA,"GND"
"JURO_High-3","2013.0","11.0","21.0","5R",NA,"pin_1","190.5",NA,"GND"
"JURO_High-3","2013.0","11.0","21.0","5R",NA,"pin_2","187.5",NA,"GND"
"JURO_High-3","2013.0","11.0","21.0","5R",NA,"pin_3","190.5",NA,"GND"
"JURO_High-3","2013.0","11.0","21.0","5R",NA,"pin_4","191.0",NA,"GND"
"JURO_High-3","2013.0","11.0","21.0","5R",NA,"pin_5","192.0",NA,"GND"
"JURO_High-3","2013.0","11.0","21.0","5R",NA,"pin_6","192.0",NA,"GND"
"JURO_High-3","2013.0","11.0","21.0","5R",NA,"pin_7","187.5",NA,"GND"
"JURO_High-3","2013.0","11.0","21.0","5R",NA,"pin_8","186.0",NA,"GND"
"JURO_High-3","2013.0","11.0","21.0","5R",NA,"pin_9","188.5",NA,"GND"
"JURO_High-3","2013.0","11.0","21.0","7L",NA,"pin_1","194.0",NA,"GND"
"JURO_High-3","2013.0","11.0","21.0","7L",NA,"pin_2","192.5",NA,"GND"
"JURO_High-3","2013.0","11.0","21.0","7L",NA,"pin_3","192.5",NA,"GND"
"JURO_High-3","2013.0","11.0","21.0","7L",NA,"pin_4","192.5",NA,"GND"
"JURO_High-3","2013.0","11.0","21.0","7L",NA,"pin_5","193.5",NA,"GND"
"JURO_High-3","2013.0","11.0","21.0","7L",NA,"pin_6","190.0",NA,"GND"
"JURO_High-3","2013.0","11.0","21.0","7L",NA,"pin_7","187.0",NA,"GND"
"JURO_High-3","2013.0","11.0","21.0","7L",NA,"pin_8","184.5",NA,"GND"
"JURO_High-3","2013.0","11.0","21.0","7L",NA,"pin_9","189.0",NA,"GND"
"JURO_High-3","2013.0","2.0","19.0","1L",NA,"pin_1","204.5",NA,"GND"
"JURO_High-3","2013.0","2.0","19.0","1L",NA,"pin_2","204.5",NA,"GND"
"JURO_High-3","2013.0","2.0","19.0","1L",NA,"pin_3","208.0",NA,"GND"
"JURO_High-3","2013.0","2.0","19.0","1L",NA,"pin_4","203.5",NA,"GND"
"JURO_High-3","2013.0","2.0","19.0","1L",NA,"pin_5","203.5",NA,"GND"
"JURO_High-3","2013.0","2.0","19.0","1L",NA,"pin_6","200.0",NA,"GND"
"JURO_High-3","2013.0","2.0","19.0","1L",NA,"pin_7","202.0",NA,"GND"
"JURO_High-3","2013.0","2.0","19.0","1L",NA,"pin_8","215.5",NA,"GND"
"JURO_High-3","2013.0","2.0","19.0","1L",NA,"pin_9","227.0",NA,"GND"
"JURO_High-3","2013.0","2.0","19.0","3R",NA,"pin_1","205.0",NA,"GND"
"JURO_High-3","2013.0","2.0","19.0","3R",NA,"pin_2","205.5",NA,"GND"
"JURO_High-3","2013.0","2.0","19.0","3R",NA,"pin_3","206.0",NA,"GND"
"JURO_High-3","2013.0","2.0","19.0","3R",NA,"pin_4","206.5",NA,"GND"
"JURO_High-3","2013.0","2.0","19.0","3R",NA,"pin_5","208.0",NA,"GND"
"JURO_High-3","2013.0","2.0","19.0","3R",NA,"pin_6","208.5",NA,"GND"
"JURO_High-3","2013.0","2.0","19.0","3R",NA,"pin_7","208.5",NA,"GND"
"JURO_High-3","2013.0","2.0","19.0","3R",NA,"pin_8","202.5",NA,"GND"
"JURO_High-3","2013.0","2.0","19.0","3R",NA,"pin_9","204.5",NA,"GND"
"JURO_High-3","2013.0","2.0","19.0","5R",NA,"pin_1","183.0",NA,"GND"
"JURO_High-3","2013.0","2.0","19.0","5R",NA,"pin_2","183.0",NA,"GND"
"JURO_High-3","2013.0","2.0","19.0","5R",NA,"pin_3","190.0",NA,"GND"
"JURO_High-3","2013.0","2.0","19.0","5R",NA,"pin_4","187.0",NA,"GND"
"JURO_High-3","2013.0","2.0","19.0","5R",NA,"pin_5","185.5",NA,"GND"
"JURO_High-3","2013.0","2.0","19.0","5R",NA,"pin_6","178.0",NA,"GND"
"JURO_High-3","2013.0","2.0","19.0","5R",NA,"pin_7","177.5",NA,"GND"
"JURO_High-3","2013.0","2.0","19.0","5R",NA,"pin_8","179.0",NA,"GND"
"JURO_High-3","2013.0","2.0","19.0","5R",NA,"pin_9","180.0",NA,"GND"
"JURO_High-3","2013.0","2.0","19.0","7L",NA,"pin_1","190.0",NA,"GND"
"JURO_High-3","2013.0","2.0","19.0","7L",NA,"pin_2","189.5",NA,"GND"
"JURO_High-3","2013.0","2.0","19.0","7L",NA,"pin_3","192.0",NA,"GND"
"JURO_High-3","2013.0","2.0","19.0","7L",NA,"pin_4","191.5",NA,"GND"
"JURO_High-3","2013.0","2.0","19.0","7L",NA,"pin_5","190.0",NA,"GND"
"JURO_High-3","2013.0","2.0","19.0","7L",NA,"pin_6","192.0",NA,"GND"
"JURO_High-3","2013.0","2.0","19.0","7L",NA,"pin_7","191.0",NA,"GND"
"JURO_High-3","2013.0","2.0","19.0","7L",NA,"pin_8","192.5",NA,"GND"
"JURO_High-3","2013.0","2.0","19.0","7L",NA,"pin_9","195.0",NA,"GND"
"JURO_High-3","2013.0","7.0","1.0","1L",NA,"pin_1","211.5",NA,"GND"
"JURO_High-3","2013.0","7.0","1.0","1L",NA,"pin_2","210.0",NA,"GND"
"JURO_High-3","2013.0","7.0","1.0","1L",NA,"pin_3","209.0",NA,"GND"
"JURO_High-3","2013.0","7.0","1.0","1L",NA,"pin_4","211.5",NA,"GND"
"JURO_High-3","2013.0","7.0","1.0","1L",NA,"pin_5","212.0",NA,"GND"
"JURO_High-3","2013.0","7.0","1.0","1L",NA,"pin_6","205.5",NA,"GND"
"JURO_High-3","2013.0","7.0","1.0","1L",NA,"pin_7","207.0",NA,"GND"
"JURO_High-3","2013.0","7.0","1.0","1L",NA,"pin_8","208.0",NA,"GND"
"JURO_High-3","2013.0","7.0","1.0","1L",NA,"pin_9","210.5",NA,"GND"
"JURO_High-3","2013.0","7.0","1.0","3R",NA,"pin_1","209.0",NA,"GND"
"JURO_High-3","2013.0","7.0","1.0","3R",NA,"pin_2","208.0",NA,"GND"
"JURO_High-3","2013.0","7.0","1.0","3R",NA,"pin_3","210.0",NA,"GND"
"JURO_High-3","2013.0","7.0","1.0","3R",NA,"pin_4","209.5",NA,"GND"
"JURO_High-3","2013.0","7.0","1.0","3R",NA,"pin_5","210.0",NA,"GND"
"JURO_High-3","2013.0","7.0","1.0","3R",NA,"pin_6","206.5",NA,"GND"
"JURO_High-3","2013.0","7.0","1.0","3R",NA,"pin_7","209.0",NA,"GND"
"JURO_High-3","2013.0","7.0","1.0","3R",NA,"pin_8","208.5",NA,"GND"
"JURO_High-3","2013.0","7.0","1.0","3R",NA,"pin_9","208.5",NA,"GND"
"JURO_High-3","2013.0","7.0","1.0","5R",NA,"pin_1","190.5",NA,"GND"
"JURO_High-3","2013.0","7.0","1.0","5R",NA,"pin_2","188.5",NA,"GND"
"JURO_High-3","2013.0","7.0","1.0","5R",NA,"pin_3","190.0",NA,"GND"
"JURO_High-3","2013.0","7.0","1.0","5R",NA,"pin_4","189.5",NA,"GND"
"JURO_High-3","2013.0","7.0","1.0","5R",NA,"pin_5","189.0",NA,"GND"
"JURO_High-3","2013.0","7.0","1.0","5R",NA,"pin_6","187.5",NA,"GND"
"JURO_High-3","2013.0","7.0","1.0","5R",NA,"pin_7","187.0",NA,"GND"
"JURO_High-3","2013.0","7.0","1.0","5R",NA,"pin_8","186.5",NA,"GND"
"JURO_High-3","2013.0","7.0","1.0","5R",NA,"pin_9","184.0",NA,"GND"
"JURO_High-3","2013.0","7.0","1.0","7L",NA,"pin_1","194.5",NA,"GND"
"JURO_High-3","2013.0","7.0","1.0","7L",NA,"pin_2","193.0",NA,"GND"
"JURO_High-3","2013.0","7.0","1.0","7L",NA,"pin_3","191.0",NA,"GND"
"JURO_High-3","2013.0","7.0","1.0","7L",NA,"pin_4","191.5",NA,"GND"
"JURO_High-3","2013.0","7.0","1.0","7L",NA,"pin_5","192.5",NA,"GND"
"JURO_High-3","2013.0","7.0","1.0","7L",NA,"pin_6","191.5",NA,"GND"
"JURO_High-3","2013.0","7.0","1.0","7L",NA,"pin_7","192.0",NA,"GND"
"JURO_High-3","2013.0","7.0","1.0","7L",NA,"pin_8","191.0",NA,"GND"
"JURO_High-3","2013.0","7.0","1.0","7L",NA,"pin_9","190.5",NA,"GND"
"JURO_High-3","2014.0","12.0","9.0","1L",NA,"pin_1","207.5",NA,"GND"
"JURO_High-3","2014.0","12.0","9.0","1L",NA,"pin_2","208.0",NA,"GND"
"JURO_High-3","2014.0","12.0","9.0","1L",NA,"pin_3","205.0",NA,"GND"
"JURO_High-3","2014.0","12.0","9.0","1L",NA,"pin_4","208.0",NA,"GND"
"JURO_High-3","2014.0","12.0","9.0","1L",NA,"pin_5","208.0",NA,"GND"
"JURO_High-3","2014.0","12.0","9.0","1L",NA,"pin_6","210.0",NA,"GND"
"JURO_High-3","2014.0","12.0","9.0","1L",NA,"pin_7","210.5",NA,"GND"
"JURO_High-3","2014.0","12.0","9.0","1L",NA,"pin_8","211.0",NA,"GND"
"JURO_High-3","2014.0","12.0","9.0","1L",NA,"pin_9","211.0",NA,"GND"
"JURO_High-3","2014.0","12.0","9.0","3R",NA,"pin_1","204.0",NA,"GND"
"JURO_High-3","2014.0","12.0","9.0","3R",NA,"pin_2","206.5",NA,"GND"
"JURO_High-3","2014.0","12.0","9.0","3R",NA,"pin_3","206.5",NA,"GND"
"JURO_High-3","2014.0","12.0","9.0","3R",NA,"pin_4","207.5",NA,"GND"
"JURO_High-3","2014.0","12.0","9.0","3R",NA,"pin_5","205.0",NA,"GND"
"JURO_High-3","2014.0","12.0","9.0","3R",NA,"pin_6","206.5",NA,"GND"
"JURO_High-3","2014.0","12.0","9.0","3R",NA,"pin_7","206.0",NA,"GND"
"JURO_High-3","2014.0","12.0","9.0","3R",NA,"pin_8","208.5",NA,"GND"
"JURO_High-3","2014.0","12.0","9.0","3R",NA,"pin_9","208.5",NA,"GND"
"JURO_High-3","2014.0","12.0","9.0","5R",NA,"pin_1","190.0",NA,"GND"
"JURO_High-3","2014.0","12.0","9.0","5R",NA,"pin_2","190.0",NA,"GND"
"JURO_High-3","2014.0","12.0","9.0","5R",NA,"pin_3","188.0",NA,"GND"
"JURO_High-3","2014.0","12.0","9.0","5R",NA,"pin_4","189.5",NA,"GND"
"JURO_High-3","2014.0","12.0","9.0","5R",NA,"pin_5","189.0",NA,"GND"
"JURO_High-3","2014.0","12.0","9.0","5R",NA,"pin_6","188.5",NA,"GND"
"JURO_High-3","2014.0","12.0","9.0","5R",NA,"pin_7","189.0",NA,"GND"
"JURO_High-3","2014.0","12.0","9.0","5R",NA,"pin_8","186.5",NA,"GND"
"JURO_High-3","2014.0","12.0","9.0","5R",NA,"pin_9","191.5",NA,"GND"
"JURO_High-3","2014.0","12.0","9.0","7L",NA,"pin_1","194.5",NA,"GND"
"JURO_High-3","2014.0","12.0","9.0","7L",NA,"pin_2","197.0",NA,"GND"
"JURO_High-3","2014.0","12.0","9.0","7L",NA,"pin_3","191.0",NA,"GND"
"JURO_High-3","2014.0","12.0","9.0","7L",NA,"pin_4","192.0",NA,"GND"
"JURO_High-3","2014.0","12.0","9.0","7L",NA,"pin_5","193.0",NA,"GND"
"JURO_High-3","2014.0","12.0","9.0","7L",NA,"pin_6","193.0",NA,"GND"
"JURO_High-3","2014.0","12.0","9.0","7L",NA,"pin_7","191.5",NA,"GND"
"JURO_High-3","2014.0","12.0","9.0","7L",NA,"pin_8","188.5",NA,"GND"
"JURO_High-3","2014.0","12.0","9.0","7L",NA,"pin_9","187.0",NA,"GND"
"JURO_High-3","2014.0","2.0","7.0","1L",NA,"pin_1","206.0",NA,"GND"
"JURO_High-3","2014.0","2.0","7.0","1L",NA,"pin_2","207.5",NA,"GND"
"JURO_High-3","2014.0","2.0","7.0","1L",NA,"pin_3","208.5",NA,"GND"
"JURO_High-3","2014.0","2.0","7.0","1L",NA,"pin_4","209.5",NA,"GND"
"JURO_High-3","2014.0","2.0","7.0","1L",NA,"pin_5","206.0",NA,"GND"
"JURO_High-3","2014.0","2.0","7.0","1L",NA,"pin_6","211.0",NA,"GND"
"JURO_High-3","2014.0","2.0","7.0","1L",NA,"pin_7","209.0",NA,"GND"
"JURO_High-3","2014.0","2.0","7.0","1L",NA,"pin_8","213.0",NA,"GND"
"JURO_High-3","2014.0","2.0","7.0","1L",NA,"pin_9","212.5",NA,"GND"
"JURO_High-3","2014.0","2.0","7.0","3R",NA,"pin_1","206.0",NA,"GND"
"JURO_High-3","2014.0","2.0","7.0","3R",NA,"pin_2","206.0",NA,"GND"
"JURO_High-3","2014.0","2.0","7.0","3R",NA,"pin_3","205.5",NA,"GND"
"JURO_High-3","2014.0","2.0","7.0","3R",NA,"pin_4","203.0",NA,"GND"
"JURO_High-3","2014.0","2.0","7.0","3R",NA,"pin_5","206.0",NA,"GND"
"JURO_High-3","2014.0","2.0","7.0","3R",NA,"pin_6","206.0",NA,"GND"
"JURO_High-3","2014.0","2.0","7.0","3R",NA,"pin_7","205.0",NA,"GND"
"JURO_High-3","2014.0","2.0","7.0","3R",NA,"pin_8","206.5",NA,"GND"
"JURO_High-3","2014.0","2.0","7.0","3R",NA,"pin_9","208.0",NA,"GND"
"JURO_High-3","2014.0","2.0","7.0","5R",NA,"pin_1","193.5",NA,"GND"
"JURO_High-3","2014.0","2.0","7.0","5R",NA,"pin_2","190.5",NA,"GND"
"JURO_High-3","2014.0","2.0","7.0","5R",NA,"pin_3","193.5",NA,"GND"
"JURO_High-3","2014.0","2.0","7.0","5R",NA,"pin_4","190.5",NA,"GND"
"JURO_High-3","2014.0","2.0","7.0","5R",NA,"pin_5","190.5",NA,"GND"
"JURO_High-3","2014.0","2.0","7.0","5R",NA,"pin_6","189.5",NA,"GND"
"JURO_High-3","2014.0","2.0","7.0","5R",NA,"pin_7","188.5",NA,"GND"
"JURO_High-3","2014.0","2.0","7.0","5R",NA,"pin_8","186.5",NA,"GND"
"JURO_High-3","2014.0","2.0","7.0","5R",NA,"pin_9","188.0",NA,"GND"
"JURO_High-3","2014.0","2.0","7.0","7L",NA,"pin_1","199.0",NA,"GND"
"JURO_High-3","2014.0","2.0","7.0","7L",NA,"pin_2","196.5",NA,"GND"
"JURO_High-3","2014.0","2.0","7.0","7L",NA,"pin_3","194.0",NA,"GND"
"JURO_High-3","2014.0","2.0","7.0","7L",NA,"pin_4","195.0",NA,"GND"
"JURO_High-3","2014.0","2.0","7.0","7L",NA,"pin_5","196.0",NA,"GND"
"JURO_High-3","2014.0","2.0","7.0","7L",NA,"pin_6","196.0",NA,"GND"
"JURO_High-3","2014.0","2.0","7.0","7L",NA,"pin_7","196.0",NA,"GND"
"JURO_High-3","2014.0","2.0","7.0","7L",NA,"pin_8","194.5",NA,"GND"
"JURO_High-3","2014.0","2.0","7.0","7L",NA,"pin_9","190.0",NA,"GND"
"JURO_High-3","2014.0","5.0","22.0","1L",NA,"pin_1","206.0",NA,"GND"
